payload_kg,distance_km,battery_pct,wind_speed_mps,rain_mm,time_of_day,num_stops,success
4.91,4.24,43.4,8.19,0.3,evening,2,0
0.52,6.82,36.7,1.13,3.35,night,3,0
4.09,16.21,23.7,4.3,1.2,afternoon,1,0
1.47,13.94,22.4,1.32,1.58,evening,3,0
0.75,15.34,21.9,12.89,0.98,afternoon,1,0
2.26,8.88,20.3,8.87,3.88,afternoon,1,0
3.26,14.36,31.6,13.53,3.24,morning,1,0
1.97,7.79,37.6,10.33,3.06,evening,1,0
0.37,4.3,96.5,14.57,3.34,afternoon,2,1
3.04,12.69,62.1,7.65,1.18,morning,1,0
4.52,19.52,98.9,9.58,2.22,afternoon,3,0
1.98,6.28,43.5,8.64,3.17,night,2,0
1.16,9.27,51.2,7.26,3.18,evening,3,0
2.27,13.51,39.2,12.69,3.96,afternoon,1,0
0.34,10.88,26.5,9.67,1.44,night,2,0
4.12,16.88,22.9,12.02,3.85,morning,1,0
4.15,15.26,95.1,11.8,2.2,morning,2,0
2.98,1.26,98.8,2.87,3.35,morning,2,1
1.83,19.97,14.0,9.75,2.28,morning,1,0
4.02,15.07,23.5,2.99,4.74,morning,1,0
2.82,17.29,48.1,8.75,0.9,evening,2,0
4.15,13.06,26.8,10.16,3.38,evening,2,0
3.19,17.14,42.7,14.96,2.88,evening,1,0
3.94,2.34,21.6,0.46,0.86,evening,1,0
3.03,7.02,51.1,1.37,0.33,evening,1,0
2.13,17.54,34.5,1.16,4.0,morning,2,0
4.79,4.11,41.7,5.98,0.79,evening,1,0
2.75,1.66,18.5,12.32,0.93,evening,2,0
3.06,15.78,48.5,12.66,4.89,night,2,0
1.18,16.73,98.5,11.05,3.59,morning,2,1
3.17,3.34,39.6,13.45,1.25,morning,3,0
2.9,17.1,88.9,4.84,2.95,evening,1,1
1.01,13.77,85.9,1.32,2.67,evening,1,1
0.39,10.45,95.7,0.87,4.22,morning,1,1
3.06,16.62,81.1,12.78,3.65,evening,1,0
3.84,8.44,69.4,10.96,4.16,morning,1,0
2.66,3.96,87.1,10.48,1.06,night,2,1
1.21,5.77,16.8,5.1,3.2,morning,2,0
3.37,10.15,51.7,5.7,0.2,morning,1,0
0.49,10.67,99.0,14.37,0.34,morning,1,1
2.26,16.13,79.3,0.96,3.57,afternoon,1,1
0.9,15.85,96.6,11.61,0.12,morning,3,1
1.0,11.67,80.2,4.64,2.9,evening,3,1
1.09,15.64,88.7,0.59,4.2,night,1,1
1.99,3.92,73.6,11.14,1.9,morning,2,1
0.35,1.1,78.4,4.96,0.22,evening,1,1
2.05,17.49,57.1,10.83,3.57,morning,1,0
2.61,1.6,93.2,10.61,4.65,afternoon,1,1
2.47,5.01,84.3,8.02,3.59,morning,2,1
1.98,13.94,85.9,11.66,2.89,morning,1,1
4.21,8.25,70.6,8.72,1.15,evening,1,0
0.81,17.54,37.4,4.3,0.08,morning,1,0
2.58,6.03,13.2,11.01,3.47,night,1,0
0.4,0.34,94.2,8.84,1.16,evening,2,1
0.45,6.08,62.8,0.19,4.29,evening,1,1
2.91,11.6,36.8,13.52,2.33,night,3,0
2.87,7.58,23.4,8.18,2.65,night,1,0
4.4,10.74,84.7,13.03,3.77,evening,1,0
2.83,17.54,85.3,13.24,3.9,afternoon,1,0
4.8,18.26,83.3,6.67,3.21,afternoon,1,0
0.34,5.39,68.1,7.61,4.69,evening,1,1
0.58,9.3,42.9,6.24,4.91,afternoon,1,0
0.32,11.03,37.4,6.74,4.73,night,3,0
1.01,18.99,10.8,13.43,4.12,morning,2,0
2.75,19.97,85.0,11.82,3.53,afternoon,3,0
3.26,4.78,17.9,1.9,3.32,afternoon,1,0
0.32,14.57,66.8,9.15,0.52,night,1,0
4.74,7.62,55.4,14.94,1.36,morning,1,0
4.23,0.26,57.4,8.93,0.03,afternoon,2,0
1.55,0.28,93.4,11.79,0.69,afternoon,3,1
0.48,9.27,12.8,11.54,2.2,morning,2,0
0.93,9.82,79.6,5.25,0.73,afternoon,1,1
0.72,0.55,14.7,5.58,4.51,afternoon,1,0
0.7,13.77,13.4,10.86,4.03,morning,1,0
2.64,5.95,48.7,7.5,0.36,afternoon,1,0
1.3,11.24,15.7,8.56,1.24,night,1,0
1.85,6.09,81.0,10.69,4.1,night,1,1
4.95,3.43,57.7,11.66,4.02,afternoon,1,0
3.45,8.2,12.6,4.07,4.73,afternoon,1,0
4.75,4.72,13.6,2.2,4.99,morning,1,0
0.8,10.74,65.1,4.38,4.88,night,2,1
1.97,4.06,82.6,7.61,2.05,morning,1,1
2.82,10.22,49.4,5.13,1.25,afternoon,1,0
0.48,3.23,59.9,8.53,3.79,morning,2,1
0.12,13.45,82.0,0.8,1.5,afternoon,2,1
3.39,15.1,64.9,7.65,4.03,morning,1,0
3.24,2.3,30.2,5.52,2.67,evening,3,0
2.11,9.41,65.2,8.02,3.97,evening,1,0
2.5,1.51,66.5,6.34,1.38,evening,1,1
2.14,12.0,76.1,4.26,2.54,morning,1,1
0.22,5.36,65.9,13.56,2.82,night,1,0
1.74,10.6,97.2,2.77,4.72,morning,2,1
0.97,10.4,27.8,10.22,1.33,afternoon,1,0
0.58,18.49,95.6,13.87,4.68,evening,1,1
4.79,11.03,58.5,8.08,4.02,night,3,0
3.04,11.7,70.5,13.15,3.65,morning,1,0
3.67,8.09,19.0,1.87,3.93,afternoon,2,0
1.65,18.99,44.3,7.41,3.03,afternoon,1,0
2.03,15.57,79.2,6.86,1.22,night,1,0
1.26,5.78,73.6,0.12,0.95,morning,1,1
0.58,16.9,13.6,6.65,4.33,afternoon,2,0
0.98,8.7,59.2,5.54,3.63,morning,2,0
4.01,16.59,17.9,10.05,1.07,morning,1,0
3.42,16.48,99.6,14.07,3.08,morning,1,0
2.78,3.86,90.8,1.29,2.24,night,3,1
2.43,14.05,11.9,4.91,0.79,morning,3,0
4.62,5.88,87.3,6.66,2.66,night,2,1
0.46,6.02,92.7,6.83,1.41,morning,1,1
1.47,6.0,41.8,11.62,0.48,night,2,0
1.81,14.54,74.8,6.65,2.33,evening,1,1
3.93,4.67,49.8,0.41,2.95,morning,2,0
4.96,0.12,69.0,10.65,0.23,evening,1,1
1.28,14.33,40.6,13.27,2.01,afternoon,2,0
4.38,3.51,39.0,7.71,1.29,afternoon,1,0
4.17,2.18,48.2,8.72,0.15,afternoon,2,0
1.2,4.83,23.1,2.44,0.63,afternoon,2,0
2.06,7.66,84.8,3.31,0.7,evening,2,1
2.11,9.57,41.4,3.53,0.91,evening,2,0
4.89,0.99,46.0,6.46,4.02,afternoon,3,0
0.99,19.41,90.5,13.92,2.2,night,3,1
4.02,14.35,54.7,7.83,0.74,night,1,0
1.74,6.53,59.0,2.88,0.5,morning,1,1
3.68,6.44,96.1,3.99,1.49,morning,2,1
2.16,9.03,89.8,5.76,3.99,afternoon,3,1
2.93,12.56,25.3,9.35,1.82,evening,1,0
4.18,3.01,52.6,6.6,0.8,morning,2,0
4.04,3.86,97.4,5.89,2.02,morning,1,1
4.35,17.2,43.5,8.47,2.78,evening,1,0
0.39,5.2,43.4,3.63,0.15,evening,2,0
3.49,7.67,27.6,1.18,3.14,morning,2,0
0.79,17.44,20.3,0.37,1.98,night,2,0
2.14,13.3,76.6,3.77,0.05,evening,3,1
2.79,6.9,79.3,1.37,3.37,afternoon,1,1
2.07,13.71,97.2,5.05,3.56,evening,1,1
2.65,0.49,79.6,11.59,3.14,morning,3,1
4.98,14.74,31.9,10.74,1.71,afternoon,2,0
0.76,9.79,13.6,9.16,2.65,morning,1,0
3.41,16.28,98.7,12.79,1.94,morning,2,1
2.04,19.1,40.6,4.23,3.5,afternoon,3,0
0.75,18.52,38.1,13.28,2.92,morning,2,0
0.88,18.19,91.5,5.99,0.41,evening,2,1
4.75,10.29,62.7,6.01,3.22,evening,1,0
4.41,7.27,29.3,6.08,3.44,morning,1,0
4.54,9.35,90.0,1.47,1.85,morning,3,1
4.96,13.83,99.4,14.63,4.38,evening,2,0
1.12,17.69,17.8,2.08,4.22,morning,1,0
1.84,4.22,87.6,5.11,0.88,afternoon,2,1
3.38,18.37,45.1,4.79,4.52,afternoon,2,0
2.47,16.32,57.2,1.12,2.2,night,1,0
2.15,19.58,92.3,2.28,3.62,night,2,1
1.85,17.62,97.6,0.67,4.07,evening,1,1
3.01,5.67,33.6,4.39,2.53,morning,1,0
2.92,2.21,29.2,13.0,2.0,evening,2,0
0.89,2.33,17.2,5.09,4.58,morning,1,0
2.41,5.9,60.6,1.86,1.15,morning,1,1
2.81,12.32,11.2,9.69,1.28,afternoon,3,0
2.89,16.11,47.1,14.95,1.81,evening,2,0
1.13,18.0,16.6,3.48,4.3,morning,1,0
3.74,12.51,46.5,4.19,4.69,morning,1,0
0.22,0.21,13.6,14.58,1.1,evening,1,0
1.84,3.81,85.2,2.68,4.32,night,2,1
3.92,2.08,28.9,7.67,1.29,evening,1,0
2.86,7.33,39.5,3.59,4.85,afternoon,1,0
1.38,10.08,88.3,13.99,2.99,night,1,1
3.51,0.96,77.2,14.72,0.04,evening,1,1
2.88,7.03,29.7,12.22,0.17,evening,1,0
4.0,3.67,16.5,4.72,0.74,afternoon,1,0
3.7,12.98,74.4,6.05,0.94,morning,3,0
3.09,9.34,45.2,3.63,3.84,afternoon,3,0
2.49,9.96,78.9,13.36,1.11,morning,1,0
0.75,8.61,50.1,13.72,4.85,afternoon,2,0
1.38,19.12,41.1,6.28,3.18,afternoon,2,0
2.15,4.37,50.6,9.85,3.46,morning,1,0
3.04,10.38,77.4,2.48,1.09,night,1,1
2.62,14.75,91.2,6.52,4.46,morning,1,1
1.51,11.18,14.5,9.47,3.34,afternoon,2,0
0.13,18.59,57.2,5.78,4.32,evening,2,0
2.53,7.62,13.0,5.36,4.78,afternoon,3,0
1.5,9.33,52.2,0.01,0.63,afternoon,2,0
3.7,1.86,89.7,12.06,0.48,afternoon,3,1
0.22,12.22,42.5,13.34,4.02,night,3,0
2.97,5.84,93.9,14.54,4.33,night,2,1
4.71,3.29,66.8,10.79,2.92,evening,1,0
0.95,10.94,94.1,8.23,1.83,evening,1,1
2.41,10.69,78.1,4.04,3.26,morning,2,1
0.55,1.61,19.3,14.99,1.53,night,2,0
3.17,13.99,30.8,8.85,1.19,night,1,0
2.8,12.51,45.5,10.22,2.44,evening,2,0
2.1,3.86,25.3,10.24,1.08,evening,3,0
2.65,9.44,54.5,12.68,2.42,afternoon,2,0
4.49,14.43,52.4,0.15,4.78,morning,1,0
1.06,10.64,96.1,3.3,4.2,night,2,1
0.21,7.97,49.0,9.98,4.71,evening,1,0
4.32,6.51,80.7,13.43,4.03,evening,1,0
2.93,12.25,94.8,10.28,1.77,evening,2,1
4.46,18.79,88.9,6.2,4.06,night,2,0
3.03,13.47,28.8,5.42,4.61,evening,1,0
4.07,1.59,54.6,11.07,4.74,morning,3,0
2.21,9.27,41.3,11.12,3.42,afternoon,1,0
3.77,17.83,46.0,9.11,1.06,night,2,0
4.57,1.98,42.5,4.37,0.2,evening,2,0
2.9,19.78,84.4,13.88,0.74,night,1,0
0.99,18.99,50.7,8.28,4.83,night,1,0
1.42,1.66,57.1,11.86,2.31,evening,3,1
1.07,18.67,98.4,3.21,4.27,afternoon,1,1
1.31,7.33,15.4,5.16,2.33,afternoon,1,0
1.6,16.91,53.9,13.12,3.3,evening,1,0
2.82,8.43,79.7,0.75,0.12,afternoon,1,1
2.98,8.87,23.6,7.68,1.25,evening,3,0
2.19,12.72,65.0,7.23,2.18,evening,1,0
3.12,15.51,31.6,11.27,3.15,afternoon,2,0
0.5,0.77,88.1,4.23,0.86,evening,1,1
0.53,11.9,39.4,3.29,3.82,afternoon,2,0
0.94,3.82,39.6,13.89,1.82,afternoon,2,0
2.64,6.98,63.8,8.58,4.09,afternoon,1,0
1.15,7.02,26.5,1.57,0.49,night,3,0
1.49,9.43,35.6,2.9,3.4,afternoon,1,0
2.06,6.75,47.5,14.98,1.47,morning,2,0
4.08,2.24,41.8,2.93,3.98,afternoon,3,0
0.17,3.0,57.2,9.16,2.01,morning,2,1
3.28,0.77,64.0,6.3,3.33,afternoon,2,1
3.38,9.46,61.0,13.28,4.67,morning,1,0
4.01,19.09,68.9,11.33,0.1,night,1,0
4.67,2.4,37.7,8.95,0.06,morning,1,0
0.2,18.93,21.4,0.16,3.85,evening,3,0
0.85,14.69,78.5,13.2,3.23,morning,3,0
4.44,12.79,86.6,6.67,1.46,night,1,0
2.35,12.94,33.1,13.97,2.47,afternoon,1,0
2.87,16.55,46.6,7.43,0.21,night,1,0
3.35,2.23,54.9,10.41,0.96,evening,1,0
3.43,10.14,58.0,1.04,2.12,evening,1,0
4.67,13.97,69.4,11.18,4.17,night,2,0
4.99,11.78,13.7,5.07,2.4,morning,3,0
3.63,16.67,74.9,5.27,2.93,evening,2,0
1.51,1.54,15.6,1.78,4.37,morning,2,0
4.41,13.84,52.1,2.2,1.54,evening,2,0
0.34,10.73,84.5,2.79,3.5,night,2,1
1.23,7.65,50.6,4.92,4.31,night,1,1
4.5,6.87,23.4,13.38,1.01,morning,1,0
1.36,12.45,98.7,5.52,1.78,afternoon,1,1
1.18,17.83,90.0,10.87,4.9,afternoon,2,1
0.78,9.97,79.4,1.24,4.92,morning,3,1
4.31,16.51,47.0,8.87,1.12,morning,2,0
2.55,8.1,26.5,7.23,0.33,afternoon,3,0
3.41,2.14,94.7,14.67,1.35,night,1,1
1.27,1.32,57.9,12.69,1.99,evening,2,1
3.81,1.12,86.7,6.82,2.21,evening,3,1
3.82,7.66,40.8,11.63,3.09,afternoon,2,0
1.63,6.81,40.2,2.9,4.5,evening,3,0
2.11,14.39,98.7,8.44,1.65,night,2,1
1.13,14.88,57.0,1.12,4.25,evening,1,0
4.89,1.11,22.7,5.22,0.47,morning,1,0
3.26,4.5,29.8,3.39,0.21,afternoon,2,0
4.68,5.56,53.4,10.78,2.52,night,3,0
1.59,11.0,13.8,7.35,0.3,afternoon,1,0
3.93,2.98,51.6,11.27,1.96,evening,2,0
3.85,2.77,47.7,7.73,4.48,morning,2,0
3.49,18.88,80.1,1.3,1.21,morning,1,0
4.83,16.1,41.9,11.03,3.53,night,1,0
2.03,3.7,98.4,12.5,1.51,afternoon,1,1
0.74,8.19,26.3,13.55,0.22,afternoon,1,0
3.39,7.18,63.2,8.58,2.78,afternoon,1,0
3.67,15.84,18.1,11.3,4.17,night,1,0
2.92,10.25,76.0,11.28,2.05,morning,1,0
1.11,2.64,99.5,2.34,3.09,night,2,1
2.57,14.81,83.7,2.46,4.5,afternoon,2,1
1.63,8.0,60.0,1.06,3.95,night,2,1
2.19,5.33,53.6,4.8,0.97,night,2,1
3.26,7.57,85.2,7.1,3.67,afternoon,3,1
3.75,10.01,94.2,14.97,2.51,morning,3,0
1.24,6.93,99.0,6.46,3.73,morning,3,1
2.09,4.91,45.7,10.89,2.47,evening,1,0
1.42,8.03,99.2,10.4,0.64,morning,3,1
1.07,0.48,24.0,3.07,2.85,morning,2,0
3.94,15.47,32.8,0.88,2.46,morning,1,0
4.56,3.5,18.0,8.19,2.59,afternoon,1,0
1.91,0.97,34.5,10.5,4.39,morning,2,0
3.78,13.11,79.1,14.97,4.47,night,1,0
4.5,15.5,86.8,5.38,2.27,night,1,0
4.25,16.3,80.1,13.45,2.28,afternoon,2,0
1.0,9.92,66.8,5.73,2.58,evening,2,1
4.79,4.19,56.3,10.34,2.6,evening,3,0
1.95,14.77,73.8,8.97,4.75,evening,2,0
1.76,14.02,45.2,0.79,3.25,afternoon,2,0
0.41,5.0,85.7,1.18,1.39,afternoon,1,1
2.48,18.08,70.9,0.31,2.66,evening,2,1
0.63,2.18,72.8,5.56,3.14,evening,1,1
1.32,19.66,58.2,11.19,3.2,afternoon,3,0
1.65,17.22,89.7,2.59,2.93,afternoon,1,1
4.06,13.79,32.7,9.09,0.89,morning,1,0
4.39,18.78,44.3,4.33,0.17,afternoon,1,0
1.58,14.47,80.0,11.95,1.69,afternoon,2,0
4.31,3.89,54.3,11.98,2.14,afternoon,3,0
4.3,8.9,90.0,11.63,0.31,afternoon,1,1
3.85,1.52,41.2,7.87,4.07,night,1,0
0.82,7.85,43.2,4.27,1.72,morning,2,0
3.48,14.86,90.0,12.14,4.57,evening,3,0
4.73,7.79,51.8,2.79,0.77,evening,1,0
3.44,6.67,56.5,4.35,0.28,afternoon,1,1
1.72,11.95,39.9,2.76,2.41,afternoon,1,0
2.55,17.46,34.9,10.11,0.95,night,2,0
3.26,1.05,69.0,10.29,4.69,morning,1,1
2.6,7.77,20.8,9.79,0.05,night,1,0
0.69,3.25,89.1,6.23,2.06,night,1,1
1.63,13.94,80.1,1.5,4.63,evening,2,1
4.03,2.2,27.2,13.67,1.92,evening,3,0
4.32,13.33,72.5,7.62,0.47,evening,3,0
0.77,5.79,64.2,6.1,1.51,afternoon,2,1
4.77,4.06,26.6,8.83,2.49,night,2,0
1.71,18.73,34.6,2.89,0.93,morning,1,0
3.35,0.47,46.8,1.99,2.33,morning,2,0
3.78,8.81,72.9,6.08,4.18,morning,1,0
4.08,0.53,67.5,3.41,4.36,evening,2,0
4.73,9.72,57.9,3.66,0.25,morning,3,0
1.63,10.07,79.2,13.39,0.8,night,3,1
4.31,6.5,78.2,7.96,1.38,afternoon,2,1
0.75,2.73,65.6,7.25,2.97,night,2,1
3.55,7.59,80.8,10.34,1.8,morning,3,1
3.74,13.48,40.1,14.27,4.22,afternoon,1,0
3.42,15.67,89.3,1.68,3.58,morning,2,1
1.34,10.66,65.3,12.5,0.5,morning,1,0
4.38,11.84,84.0,8.76,3.12,afternoon,3,0
0.93,4.09,59.2,2.19,0.57,night,1,1
0.36,5.82,29.7,4.46,1.28,afternoon,1,0
3.62,3.32,58.8,7.24,0.89,evening,2,1
2.43,5.06,43.4,10.37,0.87,afternoon,1,0
4.26,4.58,72.8,3.64,3.08,morning,1,1
1.98,10.44,52.8,8.02,2.82,afternoon,2,0
0.92,11.3,85.3,10.27,0.88,morning,2,1
4.2,18.9,71.0,6.73,4.95,night,1,0
2.79,3.99,71.6,12.95,2.11,evening,2,1
1.03,12.87,29.5,13.04,0.49,afternoon,2,0
3.63,16.36,98.6,7.06,0.6,evening,2,1
2.6,11.25,85.8,14.59,2.92,morning,2,1
3.06,5.17,81.0,1.13,4.9,evening,1,1
2.36,5.32,39.7,0.05,2.86,night,1,0
4.16,0.88,58.2,5.71,4.75,night,1,0
4.16,6.18,22.3,9.02,2.22,morning,1,0
3.58,14.92,58.5,9.44,2.18,morning,1,0
0.62,1.05,23.1,7.15,2.5,afternoon,1,0
4.21,4.46,59.8,1.87,3.49,night,2,1
3.39,14.15,68.4,2.56,1.84,night,2,0
3.52,15.67,45.1,12.78,4.32,afternoon,3,0
1.88,9.16,54.9,13.02,0.15,evening,1,0
4.41,13.99,88.8,10.11,2.2,night,1,0
3.65,7.82,19.8,9.96,2.55,morning,2,0
0.65,3.28,81.3,8.97,3.04,night,1,1
2.1,8.02,25.4,3.04,1.38,morning,2,0
4.44,11.64,13.3,6.42,2.14,afternoon,2,0
0.33,18.97,26.7,10.44,2.42,morning,1,0
4.81,1.47,78.9,8.06,3.43,afternoon,1,1
3.43,10.2,46.5,0.28,3.87,night,1,0
3.19,6.65,88.5,14.3,3.69,afternoon,1,1
1.43,10.22,57.2,12.67,1.71,morning,1,0
1.32,0.58,12.0,3.91,5.0,morning,1,0
4.72,6.33,74.5,9.25,4.24,evening,2,0
1.56,16.42,19.9,13.85,1.3,evening,1,0
3.9,11.12,81.0,1.44,0.98,evening,2,1
2.03,9.07,25.1,7.55,1.57,morning,1,0
0.78,5.78,41.1,6.84,2.26,evening,1,0
0.15,6.03,78.5,6.15,4.25,night,1,1
2.77,7.72,95.9,12.53,3.89,afternoon,1,1
4.88,16.73,43.4,5.71,4.26,evening,1,0
1.91,19.35,84.6,0.95,1.36,night,1,1
1.85,8.83,27.2,0.99,2.97,evening,1,0
1.79,7.93,82.6,0.64,1.42,evening,1,1
2.65,16.95,69.2,6.14,0.55,evening,2,0
2.26,8.6,27.3,10.78,3.42,morning,2,0
4.41,11.09,37.2,3.06,0.71,evening,1,0
2.58,4.7,21.9,9.7,3.34,night,1,0
2.59,14.9,44.5,10.31,3.24,morning,2,0
0.78,10.69,28.3,3.83,4.05,night,2,0
4.92,16.2,68.0,9.01,0.7,evening,3,0
1.32,15.64,99.5,10.27,3.92,afternoon,1,1
0.46,4.38,11.1,7.0,5.0,evening,1,0
3.35,14.34,58.7,5.05,4.26,afternoon,2,0
3.02,16.02,61.6,9.29,3.76,night,2,0
2.13,6.99,92.3,14.67,3.31,afternoon,1,1
2.17,3.53,55.5,6.4,2.11,night,2,1
3.95,0.15,58.9,5.88,3.65,afternoon,1,0
1.06,9.07,52.4,6.96,3.62,evening,1,0
4.12,7.11,34.2,1.14,3.16,night,1,0
3.28,11.14,15.0,8.3,3.98,morning,1,0
2.15,3.84,46.8,4.93,2.24,evening,2,1
2.34,17.21,14.7,1.82,0.61,morning,2,0
1.36,5.23,59.5,6.99,2.8,night,2,0
3.79,4.61,37.7,0.05,1.33,evening,1,0
2.61,9.67,58.0,6.03,1.92,night,1,0
1.67,10.03,22.1,1.59,0.09,night,1,0
3.02,4.38,93.9,0.36,1.91,morning,1,1
4.98,5.51,90.5,12.37,4.04,morning,2,0
2.23,3.48,27.1,13.74,2.71,evening,1,0
4.61,14.4,40.9,3.12,0.05,afternoon,2,0
1.79,15.42,65.2,8.09,2.35,morning,2,0
0.37,9.3,18.6,4.17,1.46,morning,1,0
1.1,14.31,41.9,7.4,2.39,evening,2,0
2.15,14.75,32.6,6.55,2.02,morning,1,0
1.18,2.85,92.4,4.04,4.66,night,2,1
0.1,19.33,86.7,10.51,0.21,night,2,1
4.58,16.44,62.2,1.9,3.42,evening,1,0
4.24,4.17,56.8,0.8,4.26,morning,1,0
3.74,3.8,93.8,11.52,4.8,morning,2,1
0.92,2.6,93.9,9.99,0.89,afternoon,1,1
0.69,2.85,97.2,7.48,2.66,night,2,1
0.43,14.99,21.3,7.02,0.22,afternoon,1,0
3.65,9.45,24.5,7.46,2.5,afternoon,2,0
4.65,15.68,70.9,6.56,0.63,morning,3,0
2.21,14.95,58.7,5.89,4.19,evening,2,0
0.68,12.13,11.7,7.5,0.57,evening,1,0
2.61,13.76,15.6,7.93,2.57,morning,1,0
1.81,0.47,89.9,10.38,2.61,afternoon,1,1
1.94,6.3,88.2,10.67,4.86,evening,2,1
3.14,12.79,42.2,5.66,3.27,afternoon,1,0
3.62,0.29,90.2,6.2,1.44,evening,1,1
0.64,0.76,63.4,5.61,1.2,night,3,1
0.27,17.05,82.5,8.05,0.64,evening,1,1
4.97,13.71,48.5,6.8,3.78,evening,2,0
1.24,5.38,20.2,13.34,3.45,night,2,0
0.36,13.79,49.0,10.45,3.05,night,2,0
1.03,15.87,51.2,13.48,0.2,afternoon,1,0
0.29,6.21,59.6,10.64,3.81,morning,1,1
2.02,0.82,19.5,14.56,3.21,night,3,0
4.03,18.66,99.2,9.54,4.82,morning,1,0
1.77,6.97,32.0,14.45,2.94,night,2,0
2.28,2.22,27.9,2.37,1.52,morning,2,0
3.41,9.89,57.4,0.79,1.91,night,1,0
2.59,15.39,58.3,8.69,0.88,evening,2,0
4.32,4.51,49.6,14.75,3.61,evening,2,0
4.34,5.46,79.5,6.26,3.54,afternoon,2,1
0.15,4.93,56.5,3.18,1.0,night,2,1
3.91,19.83,64.9,7.82,0.79,morning,3,0
2.36,4.03,75.1,9.73,0.39,morning,1,1
4.95,11.55,12.3,4.73,4.56,morning,2,0
2.47,18.51,61.4,10.72,1.17,night,1,0
4.94,3.02,89.6,14.63,1.72,afternoon,2,1
3.8,19.42,11.6,13.45,1.4,evening,1,0
1.32,18.95,46.5,4.37,2.07,evening,1,0
2.74,17.7,93.4,4.9,3.57,night,1,1
4.96,4.37,41.8,5.57,4.35,evening,1,0
4.3,12.72,51.3,5.92,0.91,evening,1,0
0.58,15.24,98.3,1.5,3.43,evening,2,1
3.56,19.72,27.9,11.43,1.76,evening,1,0
1.79,3.69,15.9,5.48,4.9,morning,2,0
0.13,15.34,87.3,13.2,1.49,morning,1,1
2.08,6.84,88.2,13.9,0.04,morning,1,1
1.25,3.59,52.5,0.37,2.58,afternoon,1,1
4.11,8.49,56.3,14.83,0.75,afternoon,1,0
1.75,15.9,85.2,10.65,0.22,evening,1,1
4.15,9.35,76.5,7.81,3.49,night,3,0
0.1,10.8,33.9,5.84,3.66,afternoon,1,0
1.61,19.9,11.5,7.78,2.3,evening,2,0
1.28,8.04,53.2,4.87,3.38,afternoon,1,1
1.24,12.35,87.3,9.34,2.69,morning,3,1
0.43,7.37,90.6,1.39,3.15,evening,1,1
1.02,7.92,96.1,9.32,2.98,night,3,1
2.82,13.94,89.2,4.13,3.33,morning,1,1
1.53,18.76,62.2,0.26,1.0,afternoon,1,0
2.15,10.89,50.0,8.29,1.34,morning,2,0
1.95,15.39,79.7,8.68,2.2,afternoon,2,1
4.39,1.88,76.6,6.4,2.23,evening,1,1
4.54,4.3,58.4,1.08,3.87,night,1,0
2.52,10.09,17.9,13.4,1.84,evening,2,0
1.72,0.5,93.3,9.17,0.81,afternoon,1,1
0.62,5.13,51.0,1.74,1.26,night,1,1
4.77,10.4,42.7,7.66,1.07,afternoon,2,0
0.4,0.4,66.7,7.46,3.66,evening,2,1
1.56,5.36,70.6,0.91,2.35,afternoon,1,1
1.56,10.33,29.0,9.1,3.54,night,2,0
1.67,11.51,85.3,12.12,2.08,evening,1,1
0.91,18.52,36.1,11.24,4.45,night,1,0
3.94,12.94,26.8,3.04,4.92,morning,1,0
0.7,8.35,46.6,12.93,3.35,evening,3,0
3.21,18.61,75.8,5.14,4.32,evening,1,0
0.71,15.72,96.9,14.2,2.54,evening,1,1
0.45,4.08,82.8,1.08,4.67,afternoon,2,1
4.56,2.7,94.6,7.29,4.16,morning,1,1
1.03,13.55,22.7,8.96,4.96,morning,2,0
4.12,11.24,16.4,3.71,3.12,afternoon,3,0
2.77,15.81,60.2,11.57,3.9,night,3,0
0.48,14.8,36.1,9.4,2.71,night,1,0
4.78,12.54,84.5,0.27,1.3,morning,2,1
1.31,19.73,70.5,9.13,1.77,night,3,0
4.31,10.72,97.4,7.37,4.47,morning,1,1
0.93,2.35,32.9,2.94,0.28,afternoon,1,1
4.28,16.58,53.7,14.94,2.96,morning,1,0
0.16,5.11,55.1,13.46,1.86,night,1,1
2.61,15.57,31.5,4.39,1.93,evening,3,0
3.87,19.15,63.1,8.12,4.42,afternoon,2,0
4.68,13.97,49.9,4.75,4.27,evening,1,0
4.56,11.96,50.2,11.63,2.99,morning,2,0
4.12,9.26,42.6,13.95,1.36,afternoon,1,0
4.45,7.35,11.5,5.38,2.38,afternoon,3,0
1.08,7.12,57.0,12.08,2.04,morning,1,0
1.49,12.76,40.2,7.48,1.77,night,1,0
1.52,15.05,10.1,5.95,0.51,evening,1,0
1.95,13.6,37.7,14.08,2.72,morning,2,0
2.03,4.05,35.1,7.66,1.51,morning,1,0
2.77,9.93,45.4,7.01,3.3,morning,1,0
0.88,15.85,21.9,10.09,1.6,afternoon,3,0
3.49,9.57,55.7,3.92,2.16,afternoon,3,0
0.92,10.78,72.3,4.87,0.26,morning,2,1
1.62,15.45,66.7,13.98,4.96,evening,3,0
2.57,13.26,82.3,10.18,2.54,afternoon,3,1
4.0,8.25,50.7,12.4,0.12,afternoon,2,0
3.72,17.92,56.7,4.07,2.71,night,2,0
3.26,3.34,82.9,8.16,4.35,morning,3,1
0.86,19.91,48.5,14.57,3.86,afternoon,2,0
2.78,2.47,73.1,4.78,3.5,afternoon,1,1
0.53,0.4,49.1,2.41,0.7,morning,1,1
1.95,17.81,47.6,7.66,3.29,morning,1,0
